KODE - NAMA SAHAM
BANK - PT Bank Aladin Syariah Tbk
BBMI - PT Bank Muamalat Indonesia Tbk
BRIS - PT Bank Syariah Indonesia (Persero) Tbk
BTPS - PT Bank BTPN Syariah Tbk
JMAS - PT Asuransi Jiwa Syariah Jasa Mitra Abadi Tbk
PNBS - PT Bank Panin Dubai Syariah Tbk
SPOT - PT Sofyan Hotel Tbk
AADI - PT Adaro Andalan Indonesia Tbk
ABMM - PT ABM Investama Tbk
ADMR - PT Alamtri Minerals Indonesia Tbk
ADRO - PT Alamtri Resources Indonesia Tbk
AKRA - PT AKR Corporindo Tbk
ARII - PT Atlas Resources Tbk
ATLA - PT Atlantis Subsea Indonesia Tbk
BBRM - PT Pelayaran Nasional Bina Buana Raya Tbk
BESS - PT Batulicin Nusantara Maritim Tbk
BOAT - PT Newport Marine Services Tbk
BSML - PT Bintang Samudera Mandiri Lines Tbk
BSSR - PT Baramulti Suksessarana Tbk
BULL - PT Buana Lintas Lautan Tbk
BUMI - PT Bumi Resources Tbk
BYAN - PT Bayan Resources Tbk
CANI - PT Capitol Nusantara Indonesia Tbk
CGAS - PT Citra Nusantara Gemilang Tbk
COAL - PT Black Diamond Resources Tbk
DEWA - PT Darma Henwa Tbk
DSSA - PT Dian Swastatika Sentosa Tbk
DWGL - PT Dwi Guna Laksana Tbk
ELSA - PT Elnusa Tbk
ENRG - PT Energi Mega Persada Tbk
FIRE - PT Alfa Energi Investama Tbk
GEMS - PT Golden Energy Mines Tbk
HRUM - PT Harum Energy Tbk
IATA - PT MNC Energy Investments Tbk
INDY - PT Indika Energy Tbk
ITMA - PT Sumber Energi Andalan Tbk
ITMG - PT Indo Tambangraya Megah Tbk
KKGI - PT Resource Alam Indonesia Tbk
KOPI - PT Mitra Energi Persada Tbk
MAHA - PT Mandiri Herindo Adiperkasa Tbk
MBAP - PT Mitrabara Adiperdana Tbk
MCOL - PT Prima Andalan Mandiri Tbk
MEDC - PT Medco Energi Internasional Tbk
MKAP - PT Multikarya Asia Pasifik Raya Tbk
MYOH - PT Samindo Resources Tbk
PGAS - PT Perusahaan Gas Negara (Persero) Tbk
PKPK - PT Paragon Karya Perkasa Tbk
PSAT - PT Pancaran Samudera Transport Tbk
PSSI - PT IMC Pelita Logistik Tbk
PTBA - PT Bukit Asam (Persero) Tbk
PTIS - PT Indo Straits Tbk
RAJA - PT Rukun Raharja Tbk
RATU - PT Raharja Energi Cepu Tbk
RGAS - PT Kian Santang Muliatama Tbk.
RMKE - PT RMK Energy Tbk
RMKO - PT Royaltama Mulia Kontraktorindo Tbk
RUIS - PT Radiant Utama Interinsco Tbk
SEMA - PT Semacom Integrated Tbk
SGER - PT Sumber Global Energy Tbk
SICO - PT Sigma Energy Compressindo Tbk
SMMT - PT Golden Eagle Energy Tbk
SOCI - PT Soechi Lines Tbk
SUNI - PT Sunindo Pratama Tbk
TCPI - PT Transcoal Pacific Tbk.
TEBE - PT Dana Brata Luhur Tbk
TOBA - PT TBS Energi Utama Tbk
TPMA - PT Trans Power Marine Tbk
UNIQ - PT Ulima Nitra Tbk
WINS - PT Wintermar Offshore Marine Tbk
WOWS - PT Ginting Jaya Energi Tbk
ADMG - PT Polychem Indonesia Tbk
AGII - PT Samator Indo Gas Tbk
AKPI - PT Argha Karya Prima Ind. Tbk
ALDO - PT Alkindo Naratama Tbk
ALKA - PT Alakasa Industrindo Tbk
ANTM - PT Aneka Tambang Tbk
APLI - PT Asiaplast Industries Tbk
ARCI - PT Archi Indonesia Tbk
ASPR - PT Asia Pramulia Tbk
AVIA - PT Avia Avian Tbk
AYLS - PT Agro Yasa Lestari Tbk
BATR - PT Benteng Api Technic Tbk
BLES - PT Superior Prima Sukses Tbk
BMSR - PT Bintang Mitra Semestaraya Tbk
BRMS - PT Bumi Resources Minerals Tbk
BRNA - PT Berlina Tbk
CHEM - PT Chemstar Indonesia Tbk
CITA - PT Cita Mineral Investindo Tbk
CLPI - PT Colorpak Indonesia Tbk
CTBN - PT Citra Tubindo Tbk
DGWG - PT Delta Giri Wacana Tbk
DKFT - PT Central Omega Resources Tbk
EKAD - PT Ekadharma International Tbk
EPAC - PT Megalestari Epack Sentosaraya Tbk
ESIP - PT Sinergi Inti Plastindo Tbk
ESSA - PT ESSA Industries Indonesia Tbk
FASW - PT Fajar Surya Wisesa Tbk
FPNI - PT Lotte Chemical Titan Tbk
FWCT - PT Wijaya Cahaya Timber Tbk
GDST - PT Gunawan Dianjaya Steel Tbk
GGRP - PT Gunung Raja Paksi Tbk
IFII - PT Indonesia Fibreboard Industry Tbk
IFSH - PT Ifishdeco Tbk
IGAR - PT Champion Pacific Indonesia Tbk
INCI - PT Intanwijaya Internasional Tbk
INKP - PT Indah Kiat Pulp & Paper Tbk
INTD - PT Inter-Delta Tbk
INTP - PT Indocement Tunggal Prakarsa Tbk
IPOL - PT Indopoly Swakarsa Industry Tbk
ISSP - PT Steel Pipe Industry of Indonesia Tbk
KDSI - PT Kedawung Setia Industrial Tbk
KKES - PT Kusuma Kemindo Sentosa Tbk
LMSH - PT Lionmesh Prima Tbk
LTLS - PT Lautan Luas Tbk
MBMA - PT Merdeka Battery Materials Tbk
MDKA - PT Merdeka Copper Gold Tbk
MDKI - PT Emdeki Utama Tbk
MINE - PT Sinar Terang Mandiri Tbk
NICE - PT Adhi Kartiko Pratama Tbk
NICL - PT PAM Mineral Tbk
NIKL - PT Pelat Timah Nusantara Tbk
OBMD - PT OBM Drilchem Tbk
OKAS - PT Ancora Indonesia Resources Tbk
PACK - PT Abadi Nusantara Hijau Investama Tbk
PBID - PT Panca Budi Idaman Tbk
PDPP - PT Primadaya Plastisindo Tbk
PICO - PT Pelangi Indah Canindo Tbk
PPRI - PT Paperocks Indonesia Tbk
PSAB - PT J Resources Asia Pasifik Tbk
PTMR - PT Master Print Tbk
SAMF - PT Saraswanti Anugerah Makmur Tbk.
SBMA - PT Surya Biru Murni Acetylene Tbk
SMBR - PT Semen Baturaja (Persero) Tbk
SMCB - PT Solusi Bangun Indonesia Tbk
SMGA - PT Sumber Mineral Global Abadi Tbk
SMGR - PT Semen Indonesia (Persero) Tbk
SMKL - PT Satyamitra Kemas Lestari Tbk
SMLE - PT Sinergi Multi Lestarindo Tbk
SOLA - PT Xolare RCR Energy Tbk
SPMA - PT Suparma Tbk
SULI - PT SLJ Global Tbk
TALF - PT Tunas Alfin Tbk
TBMS - PT Tembaga Mulia Semanan Tbk
TINS - PT Timah Tbk
TIRT - PT Tirta Mahakam Resources Tbk
TKIM - PT Pabrik Kertas Tjiwi Kimia Tbk
TPIA - PT Chandra Asri Pacific Tbk
TRST - PT Trias Sentosa Tbk
UNIC - PT Unggul Indah Cahaya Tbk
WTON - PT Wijaya Karya Beton Tbk
YPAS - PT Yanaprima Hastapersada Tbk
AMFG - PT Asahimas Flat Glass Tbk
AMIN - PT Ateliers Mecaniques D Indonesie Tbk
APII - PT Arita Prima Indonesia Tbk
ARNA - PT Arwana Citramulia Tbk
ASGR - PT Astra Graphia Tbk
BINO - PT Perma Plasindo Tbk
BLUE - PT Berkah Prima Perkasa Tbk
CAKK - PT Cahayaputra Asa Keramik Tbk
CCSI - PT Communication Cable Systems Indonesia Tbk
CRSN - PT Carsurin Tbk
DYAN - PT Dyandra Media International Tbk
FOLK - PT Multi Garam Utama Tbk
GPSO - PT Geoprima Solusi Tbk
HEXA - PT Hexindo Adiperkasa Tbk
HOPE - PT Harapan Duta Pertiwi Tbk
HYGN - PT Ecocare Indo Pasifik Tbk
ICON - PT Island Concepts Indonesia Tbk
IKAI - PT Intikeramik Alamasri Industri Tbk
IKBI - PT Sumi Indo Kabel Tbk
IMPC - PT Impack Pratama Industri Tbk
JECC - PT Jembo Cable Company Tbk
JTPE - PT Jasuindo Tiga Perkasa Tbk
KBLI - PT KMI Wire and Cable Tbk
KBLM - PT Kabelindo Murni Tbk
KIAS - PT Keramika Indonesia Assosiasi Tbk
KING - PT Hoffmen Cleanindo Tbk
KOBX - PT Kobexindo Tractors Tbk
KOIN - PT Kokoh Inti Arebama Tbk
KONI - PT Perdana Bangun Pusaka Tbk
KUAS - PT Ace Oldfields Tbk
LION - PT Lion Metal Works Tbk
MARK - PT Mark Dynamics Indonesia Tbk
MFMI - PT Multifiling Mitra Indonesia Tbk
MHKI - PT Multi Hanna Kreasindo Tbk
MLIA - PT Mulia Industrindo Tbk
MUTU - PT Mutuagung Lestari Tbk
NAIK - PT Adiwarna Anugerah Abadi Tbk
NTBK - PT Nusatama Berkah Tbk
PADA - PT Personel Alih Daya Tbk
PTMP - PT Mitra Pack Tbk
SCCO - PT Supreme Cable Manufacturing & Commerce Tbk
SKRN - PT Superkrane Mitra Utama Tbk
SMIL - PT Sarana Mitra Luas Tbk
SOSS - PT Shield On Service Tbk
SPTO - PT Surya Pertiwi Tbk
TIRA - PT Tira Austenite Tbk
TOTO - PT Surya Toto Indonesia Tbk
UNTR - PT United Tractors Tbk
VISI - PT Satu Visi Putra Tbk
VOKS - PT Voksel Electric Tbk
WIDI - PT Widiant Jaya Krenindo Tbk
AALI - PT Astra Agro Lestari Tbk
ADES - PT Akasha Wira International Tbk
AGAR - PT Asia Sejahtera Mina Tbk
AISA - PT FKS Food Sejahtera Tbk
AMMS - PT Agung Menjangan Mas Tbk
ASHA - PT Cilacap Samudera Fishing Industry Tbk
AYAM - PT Janu Putra Sejahtera Tbk
BISI - PT BISI INTERNATIONAL Tbk
BOBA - PT Formosa Ingredient Factory Tbk
BRRC - PT Raja Roti Cemerlang Tbk
BUAH - PT Segar Kumala Indonesia Tbk
BUDI - PT Budi Starch & Sweetener Tbk
BWPT - PT Eagle High Plantations Tbk
CAMP - PT Campina Ice Cream Industry Tbk
CEKA - PT Wilmar Cahaya Indonesia Tbk
CLEO - PT Sariguna Primatirta Tbk
CMRY - PT Cisarua Mountain Dairy Tbk
CPIN - PT Charoen Pokphand Indonesia Tbk
CPRO - PT Central Proteina Prima Tbk
CSRA - PT Cisadane Sawit Raya Tbk
DAYA - PT Duta Intidaya Tbk
DEWI - PT Dewi Shri Farmindo Tbk
DMND - PT Diamond Food Indonesia Tbk
DSFI - PT Dharma Samudera Fishing Ind Tbk
DSNG - PT Dharma Satya Nusantara Tbk
EPMT - PT Enseval Putera Megatrading Tbk
EURO - PT Estee Gold Feet Tbk
FISH - PT FKS Multi Agro Tbk
FLMC - PT Falmaco Nonwoven Industri Tbk
FOOD - PT Sentra Food Indonesia Tbk
GOOD - PT Garudafood Putra Putri Jaya Tbk
GRPM - PT Graha Prima Mentari Tbk
GULA - PT Aman Agrindo Tbk
GUNA - PT Gunanusa Eramandiri Tbk
GZCO - PT Gozco Plantations Tbk
HERO - PT DFI Retail Nusantara Tbk
HOKI - PT Buyung Poetra Sembada Tbk
ICBP - PT Indofood CBP Sukses Makmur Tbk
IKAN - PT Era Mandiri Cemerlang Tbk
INDF - PT Indofood Sukses Makmur Tbk
JARR - PT Jhonlin Agro Raya Tbk
JAWA - PT Jaya Agra Wattie Tbk
JPFA - PT Japfa Comfeed Indonesia Tbk
KEJU - PT Mulia Boga Raya Tbk
KINO - PT Kino Indonesia Tbk
KMDS - PT Kurniamitra Duta Sentosa Tbk
LSIP - PT PP London Sumatra Indonesia Tbk
MAIN - PT Malindo Feedmill Tbk
MAXI - PT Maxindo Karya Anugerah Tbk
MBTO - PT Martina Berto Tbk
MKTR - PT Menthobi Karyatama Raya Tbk
MLPL - PT Multipolar Tbk
MPPA - PT Matahari Putra Prima Tbk
MRAT - PT Mustika Ratu Tbk
MSJA - PT Multi Spunindo Jaya Tbk
MYOR - PT Mayora Indah Tbk
NANO - PT Nanotech Indonesia Global Tbk
NASI - PT Wahana Inti Makmur Tbk
NAYZ - PT Hassana Boga Sejahtera Tbk
NEST - PT Esta Indonesia Tbk
NSSS - PT Nusantara Sawit Sejahtera Tbk
PCAR - PT Prima Cakrawala Abadi Tbk
PGUN - PT Pradiksi Gunatama Tbk
PNGO - PT Pinago Utama Tbk
PSDN - PT Prasidha Aneka Niaga Tbk
PSGO - PT Palma Serasih Tbk
PTPS - PT Pulau Subur Tbk
RANC - PT Supra Boga Lestari Tbk
ROTI - PT Nippon Indosari Corpindo Tbk
SDPC - PT Millennium Pharmacon International Tbk
SGRO - PT Prime Agri Resources Tbk
SIMP - PT Salim Ivomas Pratama Tbk
SIPD - PT Sreeya Sewu Indonesia Tbk
SKBM - PT Sekar Bumi Tbk
SKLT - PT Sekar Laut Tbk
SMAR - PT Sinar Mas Agro Resources and Technology Tbk
STAA - PT Sumber Tani Agung Resources Tbk
STTP - PT Siantar Top Tbk
TAPG - PT Triputra Agro Persada Tbk
TCID - PT Mandom Indonesia Tbk
TGKA - PT Tigaraksa Satria Tbk
TGUK - PT Platinum Wahab Nusantara Tbk
TLDN - PT Teladan Prima Agro Tbk
UCID - PT Uni-Charm Indonesia Tbk.
UDNG - PT Agro Bahari Nusantara Tbk
ULTJ - PT Ultrajaya Milk Industry & Trading Company Tbk
UNVR - PT Unilever Indonesia Tbk
VICI - PT Victoria Care Indonesia Tbk
WAPO - PT Wahana Pronatural Tbk
YUPI - PT Yupi Indo Jelly Gum Tbk
ACES - PT Aspirasi Hidup Indonesia Tbk
AEGS - PT Anugerah Spareparts Sejahtera Tbk
ASLC - PT Autopedia Sukses Lestari Tbk
AUTO - PT Astra Otoparts Tbk
BABY - PT Multitrend Indo Tbk
BAIK - PT Bersama Mencapai Puncak Tbk
BAUT - PT Mitra Angkasa Sejahtera Tbk
BAYU - PT Bayu Buana Tbk
BELL - PT Trisula Textile Industries Tbk
BIKE - PT Sepeda Bersama Indonesia Tbk
BLTZ - PT Graha Layar Prima Tbk
BMBL - PT Lavender Bina Cendikia Tbk
